,processo,objeto,valor_estimado,prazo,tipo,data,texto
58,00050-00157370/2017-98," Contratacao de empresa
especializada para a aplicacao presencial de 19","907.454,57","
Execucao: ate 150 dias corridos contados do recebimento da Nota de Empenho. Vigencia: do Contrato: 180
(cento e oitenta) dias a partir da data da assinatura. ", Menor Preco,18/06/2018 as 10:00,"
PREGAO ELETRONICO No 04/2018
PROCESSO: 00050-00157370/2017-98. TIPO: Menor Preco. OBJETO: Contratacao de empresa
especializada para a aplicacao presencial de 19.537 questionarios no territorio do Distrito Federal, com
tempo de entrevista de aproximadamente 40 (quarenta) minutos, no domicilio das pessoas a serem
entrevistadas, selecionadas segundo uma amostra que sera fornecida pela contratante. Estes questionarios
serao aplicados obrigatoriamente nas areas urbanas de todas as regioes administrativas do Distrito Federal,
com individuos de ambos os sexos e idade igual ou maior que 16 anos. Por questoes metodologicas,
entrevistadores do sexo masculino so podem entrevistar pessoas do mesmo sexo, e para entrevistadores do
sexo feminino e entrevistar pessoas de ambos os sexos. Os questionarios deverao ser aplicados em meio
digital e as entrevistas devem ser georreferenciadas. VALOR ESTIMADO: R$ 907.454,57. DOTACAO:
UO: 24.101. PROGRAMA DE TRABALHO: 06.181.6217.3711.6163 - FR: 100- ND: 3.3.90.39. PRAZOS:
Execucao: ate 150 dias corridos contados do recebimento da Nota de Empenho. Vigencia: do Contrato: 180
(cento e oitenta) dias a partir da data da assinatura. DATA DA SESSAO PUBLICA: 18/06/2018 as 10:00
horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e
no www.ssp.df.gov.br/licitacoes/.
Brasilia/DF, 05 de junho de 2019.
AMILCAR UBIRATAN URACH VIEIRA
Coordenador"
59,," Contratacao de empresa especializada de engenharia para implantacao do
restaurante, abrigo de ambulancia e praca do servidor nas dependencias da Camara Legislativa do Distrito
Federal, conforme especificacoes e demais informacoes constantes do Projeto Basico - Secao A do Edital","2.122.321,18",, Menor Preco Global,"26/06/2019, as 10:00","
TOMADA DE PRECOS No 01/2019
Processo: 001-000839/2018. Objeto: Contratacao de empresa especializada de engenharia para implantacao do
restaurante, abrigo de ambulancia e praca do servidor nas dependencias da Camara Legislativa do Distrito
Federal, conforme especificacoes e demais informacoes constantes do Projeto Basico - Secao A do Edital.
Valor estimado: R$ 2.122.321,18. Data/hora da Sessao Publica: 26/06/2019, as 10:00h. Local: Sala de Reuniao
das Comissoes ""Pedro de Souza Duarte"" da Camara Legislativa do Distrito Federal - CLDF, Eixo Monumental,
Praca Municipal, Quadra 02, Lote 05, Terreo Superior, Ed. Sede da CLDF, CEP: 70.094-902, Brasilia/DF.
Tipo: Menor Preco Global. O Edital podera ser retirado no endereco eletronico: www.cl.df.gov.br, na opcao
""Transparencia"" > ""Licitacoes"" > ""Tomada de Precos"" > ""Em andamento"". Podera, ainda, ser disponibilizado
em midia eletronica - Pen Drive, devendo o interessado se dirigir, das 9h as 12h e das 14:30h as 17h, nos dias
de expediente, a Comissao Especial de Licitacao (Diretoria de Administracao e Financas - DAF, localizada no
5o andar do Ed. Sede da CLDF), e entregar um Pen Drive, ocasiao em que sera gravado o arquivo digital do
Edital, sem onus para o interessado. Maiores informacoes pelos telefones (61) 3348-8650/(61) 3348-8558.
Brasilia/DF, 06 de junho de 2019.
DIRCEU FALCAO DA MOTA NETO
Presidente da Comissao"
60,00050-00023675/2018-88," Aquisicao de cameras
fotograficas, tripes para cameras, lentes para cameras fotograficas, microfones lapela, rebatedores de luz
portatil, iluminadores universal com tripes, banquetas dobraveis, mesas, cooler, kits desastres, torres de
iluminacao, lapis de cor, giz de cera, bones do tipo gorro, cavaletes flip-chart, trenas digital a laser, GPS,
lanternas tatica, megafones, micro cameras para atender demandas de unidades da Secretaria de Estado da
Seguranca Publica do Distrito Federal","257.653,29"," De entrega: ate 30 dias corridos
contados do recebimento da Nota de Empenho. Vigencia: do Contrato: 90 (noventa) dias a partir da data
da  assinatura. ", Menor Preco,19/06/2019 as  09:00,"
PREGAO ELETRONICO No 44/2018-SSPDF
Com itens para participacao exclusiva de ME/EPP
PROCESSO: 00050-00023675/2018-88. TIPO: Menor Preco. OBJETO: Aquisicao de cameras
fotograficas, tripes para cameras, lentes para cameras fotograficas, microfones lapela, rebatedores de luz
portatil, iluminadores universal com tripes, banquetas dobraveis, mesas, cooler, kits desastres, torres de
iluminacao, lapis de cor, giz de cera, bones do tipo gorro, cavaletes flip-chart, trenas digital a laser, GPS,
lanternas tatica, megafones, micro cameras para atender demandas de unidades da Secretaria de Estado da
Seguranca Publica do Distrito Federal. VALOR ESTIMADO: R$ 257.653,29. DOTACAO: UO: 24.101.
PROGRAMA DE TRABALHO: 06.181.6217.2776.0001; 06.181.6217.2775.0001; 14 . 4 2 1 . 6 2 11 . 2 7 2 7 . 0 0 0 1 ;
06.181.6217.3419.0002 - FR: 100- ND: 3.3.90.30 e 4.4.90.52. PRAZOS: De entrega: ate 30 dias corridos
contados do recebimento da Nota de Empenho. Vigencia: do Contrato: 90 (noventa) dias a partir da data
da  assinatura. DATA  DA SESSAO  PUBLICA:  19/06/2019 as  09:00 horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
w w w. s s p . d f . g o v. b r / l i c i t a c o e s / .
Brasilia/DF, 06 de junho de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador de Licitacoes, Contratos e Convenios"
61,00050-00004195/2019-07," Contratacao de empresa
especializada na prestacao de servicos de limpeza e conservacao forma continua, com fornecimento de
materiais, para atender as unidades da Secretaria de Estado de Seguranca Publica do Distrito Federal","11.047.493,63"," De inicio da execucao dos servicos: 5 dias uteis contados da
assinatura do contrato. De execucao: prestacao de servicos continuada, nos regimes de 36 e 44 horas
semanais. Vigencia do Contrato: 12 (doze) meses a partir da data da assinatura, podendo ser prorrogado.
", Menor Preco,25/06/2019 as 10:00,"
PREGAO ELETRONICO No 22/2019
Com cota reservada para participacao das ME/EPP's
PROCESSO: 00050-00004195/2019-07. TIPO: Menor Preco. OBJETO: Contratacao de empresa
especializada na prestacao de servicos de limpeza e conservacao forma continua, com fornecimento de
materiais, para atender as unidades da Secretaria de Estado de Seguranca Publica do Distrito Federal. VALOR
ESTIMADO: R$ 11.047.493,63. PRAZOS: De inicio da execucao dos servicos: 5 dias uteis contados da
assinatura do contrato. De execucao: prestacao de servicos continuada, nos regimes de 36 e 44 horas
semanais. Vigencia do Contrato: 12 (doze) meses a partir da data da assinatura, podendo ser prorrogado.
DATA DA SESSAO PUBLICA: 25/06/2019 as 10:00 horas no www.comprasgovernamentais.gov.br. UASG
450107. Edital esta disponivel no endereco acima e no http://licitacoes.ssp.df.gov.br. A SSP informa que
disponibilizou no COMPRASNET todos os arquivos relativos as Planilhas de Formacao de Custos constante
dos anexos do Termo de Referencia que ficaram ""cortados"" na versao *.pdf divulgada junto ao edital.
Brasilia/DF, 07 de junho de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador de Licitacoes, Contratos e Convenios"
62,00401-00003998/2019-17," A escolha da proposta mais vantajosa para eventual aquisicao de
equipamentos de informatica necessarios a instalacao do software Sistema de Gerenciamento do Atendimento -
SGA nas unidades da Defensoria Publica do Distrito Federal - DPDF, Impressoras Termicas, Bobinas
Termicas, Televisores, Suporte para Televisores, visando o aprimoramento dos processos de atendimento, de
modo a melhorar as relacoes Defensoria-Cidadao, conforme condicoes, quantidades e exigencias estabelecidas
neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE PRECOS (SRP)",,, de Licitacao: menor preco por Grupo de item,,"
PREGAO ELETRONICO - SRP - No 04/2019 - (UASG: 926314)
Processo: 00401-00003998/2019-17. Objeto: A escolha da proposta mais vantajosa para eventual aquisicao de
equipamentos de informatica necessarios a instalacao do software Sistema de Gerenciamento do Atendimento -
SGA nas unidades da Defensoria Publica do Distrito Federal - DPDF, Impressoras Termicas, Bobinas
Termicas, Televisores, Suporte para Televisores, visando o aprimoramento dos processos de atendimento, de
modo a melhorar as relacoes Defensoria-Cidadao, conforme condicoes, quantidades e exigencias estabelecidas
neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE PRECOS (SRP). A despesa com a
execucao do objeto desta licitacao e estimada em R$ 108.117,20 (cento e oito mil cento e dezessete reais e vinte
centavos). Tipo de Licitacao: menor preco por Grupo de item. Regime de Execucao: Empreitada por Preco
unitario. Data e horario de abertura do certame as 10h do dia 24 de junho de 2019. O Edital podera ser retirado
nos enderecos eletronicos www.comprasgovernamentais.gov.br. Informacoes pelo telefone: (61) 2196-4387.
CINTHIA MARIA SANTOS DOMINGUES DE OLIVEIRA
Pregoeira"
63,,,"20.213.139,36"," de
Execucao: 270 (duzentos e setenta) dias corridos - Prazo de Vigencia do contrato: 480 (quatrocentos
e oitenta) dias corridos - Data e horario de realizacao da licitacao: 03 de julho de 2019 - as 10:30
horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos interessados
a abertura da licitacao acima na "," empreitada por preco unitario, para Contratacao
de Empresa para Execucao das Obras de Complementacao da Pavimentacao da Pavimentacao 1 e 2
Etapas e Complementacao da Urbanizacao e Mobilidade Urbana da ADE Polo JK, com financiamento
do Banco Interamericano de Desenvolvimento - BID",," PUBLICA NACIONAL
PROJETO BR-L 1076 - SDE-DF/BID
PROCIDADES PROGRAMA DE DESENVOLVIMENTO ECONOMICO
Concorrencia LPN no 03/2019 - SDE/DF - do tipo empreitada por preco unitario, para Contratacao
de Empresa para Execucao das Obras de Complementacao da Pavimentacao da Pavimentacao 1 e 2
Etapas e Complementacao da Urbanizacao e Mobilidade Urbana da ADE Polo JK, com financiamento
do Banco Interamericano de Desenvolvimento - BID. - processo n.o 0370-000477/2016 - valor
estimado da contratacao: R$ 20.213.139,36 - Programa de Trabalho 22.661.6207.5021.0001 -
Modernizacao e Melhoria da Infraestrutura das Areas de Desenvolvimento Economico do DF,
PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras e Instalacoes - fonte 136 - Prazo de
Execucao: 270 (duzentos e setenta) dias corridos - Prazo de Vigencia do contrato: 480 (quatrocentos
e oitenta) dias corridos - Data e horario de realizacao da licitacao: 03 de julho de 2019 - as 10:30
horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos interessados
a abertura da licitacao acima na data e horario indicados, na sede desta SDE, sito no Setor Comercial
Norte, Quadra 02, Bloco ""C"", N 900, 2o andar - Asa Norte - Brasilia - DF. O edital e seus anexos
deverao ser retirados conforme instrucoes contidas exclusivamente no endereco eletronico site:
http://www.sde.df.gov.br//, na pagina principal, aba ""licitacoes"", bem como maiores informacoes e
respeito do certame.
Brasilia/DF, 03 de junho de 2019
VALTER DE CERQUEIRA JUNIOR
Presidente da Comissao"
64,," Fornecimento de tapete, passadeira e capacho para Camara
Legislativa do Distrito Federal - CLDF","15.022,12",," menor preco
por item","04/07/2019, as 14:30"," EXCLUSIVA
PREGAO ELETRONICO No 14/2019
Processo no 001-000369/2019. Objeto: Fornecimento de tapete, passadeira e capacho para Camara
Legislativa do Distrito Federal - CLDF. Valor estimado: R$ 15.022,12. Data/hora da Sessao Publica:
04/07/2019, as 14:30. Local: Internet, no endereco www.comprasgovernamentais.gov.br. Tipo: menor preco
por item. O edital encontra-se nos enderecos: www.comprasgovernamentais.gov.br (UASG 974004) e
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650. Brasilia-DF, 12/06/2019.
Douglas Bruno Goncalves de Laet - Pregoeiro."
65,00070-00000277/2019-08,,,," (SRP),
MENOR PRECO GLOBAL, na modalidade de PREGAO na forma ELETRONICA, com previsao de
abertura do certame para 27/06/2019, 09h00min, horario de Brasilia, Processo 00070-00000277/2019-08
(SEI)",," (UASG) 926523
PREGAO ELETRONICO (SRP) No 06/2019
A SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO
RURAL DO DISTRITO FEDERAL SEAGRI/DF, torna publico a abertura de licitacao do tipo (SRP),
MENOR PRECO GLOBAL, na modalidade de PREGAO na forma ELETRONICA, com previsao de
abertura do certame para 27/06/2019, 09h00min, horario de Brasilia, Processo 00070-00000277/2019-08
(SEI). OBJETO: Contratacao, por meio do Sistema de Registro de Precos, de empresa especializada na
prestacao de servicos continuados de terceirizacao de mao-de-obra de apoio as atividades operacionais e
administrativas, de carater subsidiario (operador de maquinas agricolas e de terraplanagem, motorista -
CNH categoria ""D"", carregador/estiva, tratador de animais, vaqueiro, tratador de animais para piscicultura,
auxiliar de jardinagem), para atender a Secretaria de Estado da Agricultura, Abastecimento e
Desenvolvimento Rural do DF, conforme quantitativos e especificacoes contidas no Termo de Referencia"
66,00072-00000391/2019-73," Aquisicao de material
para implantacao de tecnologias sociais na area de seguranca alimentar e nutricional, atividade de
Piscicultura e de uso rotineiro atendendo as demandas individuais e em visitas programadas nas Unidades
de Producao Familiar e na implantacao de setenta quintais multifuncionais, conforme especificacoes e
quantidades constantes no Termo de Referencia, Anexo I deste Edital","92.782,20"," de entrega: Conforme Termo de Referencia. Recebimento das
Propostas: ate 26/06/2019 as 09h59min no endereco eletronico www.comprasnet.gov.br UASG 926241.
", Menor Preco por item,26/06/2019 as 10h00,"
PREGAO ELETRONICO No 04/2019
Processo SEI no 00072-00000391/2019-73. Tipo: Menor Preco por item. Objeto: Aquisicao de material
para implantacao de tecnologias sociais na area de seguranca alimentar e nutricional, atividade de
Piscicultura e de uso rotineiro atendendo as demandas individuais e em visitas programadas nas Unidades
de Producao Familiar e na implantacao de setenta quintais multifuncionais, conforme especificacoes e
quantidades constantes no Termo de Referencia, Anexo I deste Edital. Valor estimado: R$ 92.782,20
(noventa e dois mil setecentos e oitenta e dois reais e vinte centavos). Programa de Trabalho:
20.606.6207.2173.0002. Fonte: 432. Prazo de entrega: Conforme Termo de Referencia. Recebimento das
Propostas: ate 26/06/2019 as 09h59min no endereco eletronico www.comprasnet.gov.br UASG 926241.
Data da Sessao Publica: 26/06/2019 as 10h00min. Edital disponivel no endereco descrito acima.
JOAO DE DEUS ABREU SOARES
Pregoeiro"
67,," Contratacao de provedor de sistema de registro de ponto e controle frequencia para 130 (cento e
trinta) servidores, via web, na forma de software como servico, incluindo suporte e garantia, pelo periodo
de 30 meses","16.978,00",,,," (EXCLUSIVA PARA ME E EPP)
PREGAO ELETRONICO No 03/2019
Objeto: Contratacao de provedor de sistema de registro de ponto e controle frequencia para 130 (cento e
trinta) servidores, via web, na forma de software como servico, incluindo suporte e garantia, pelo periodo
de 30 meses. SEI no 00197-00001494/2019-07. Valor estimado: R$ 16.978,00. Programa de Trabalho
04.126.6001.1471.0017, Natureza de Despesa 3.3.90.39. Copia do Edital encontra-se a disposicao sem
onus, no sitio www.comprasgovernamentais.com.br e www.adasa.df.gov.br e no endereco: Setor
Ferroviario - Parque Ferroviario de Brasilia - Estacao Rodoferroviaria, Sobreloja Ala Norte, Cep: 70631-
900 - Brasilia - DF. Abertura da licitacao: 28/06/2019 as 10:00h em sessao publica processada no sitio do
Compras governamentais, nos termos do Edital.
NELSON GOMES MOCO NETO
Pregoeiro"
68,00401-00010408/2019-02," Contratacao de servicos de certificacao digital institucional e
para usuarios, dentro das especificacoes e normas ICP-Brasil, incluindo o fornecimento de dispositivos
para armazenamento de certificados digitais do tipo token USB para e-CPF e e-CNPJ, conforme condicoes,
quantidades e exigencias estabelecidas neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE
PRECOS (SRP)",,," token USB para e-CPF e e-CNPJ, conforme condicoes,
quantidades e exigencias estabelecidas neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE
PRECOS (SRP)",,"
PREGAO ELETRONICO No 05/2019 - SRP - (UASG: 926314)
Processo: 00401-00010408/2019-02. Objeto: Contratacao de servicos de certificacao digital institucional e
para usuarios, dentro das especificacoes e normas ICP-Brasil, incluindo o fornecimento de dispositivos
para armazenamento de certificados digitais do tipo token USB para e-CPF e e-CNPJ, conforme condicoes,
quantidades e exigencias estabelecidas neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE
PRECOS (SRP). A despesa com a execucao do objeto desta licitacao e estimada em R$ 123.812,70 (cento
e vinte e tres mil oitocentos e doze reais e setenta centavos). Tipo de Licitacao: menor preco. Data e
horario de abertura do certame as 10h do dia 27 de junho de 2019. O Edital podera ser retirado nos
enderecos eletronicos www.comprasgovernamentais.gov.br. Informacoes pelo telefone: (61) 2196-4387.
CINTHIA MARIA SANTOS DOMINGUES DE OLIVEIRA
Pregoeira"
69,,,,,,,"
PREGAO ELETRONICO No 06/2019 - (UASG: 926314)
SISTEMA DE REGISTRO DE PRECOS"
70,," Aquisicao de materiais de expediente, informatica e suprimentos de
impressao","652.149,10",," menor preco por item/menor preco
por  grupo",,"
EXCLUSIVA E ABERTA COM COTA RESERVADA
PREGAO ELETRONICO No 16/2019
Processo: 001-000616/2019. Objeto: Aquisicao de materiais de expediente, informatica e suprimentos de
impressao. Valor estimado: R$ 652.149,10 (seiscentos e cinquenta e dois mil, cento e quarenta e nove reais
e dez centavos). Data e horario para inicio da sessao publica: 9h30min, 9/7/2019. Local da sessao:
COMPRASNET (procedencia: sala da CPL, localizada no Edificio Sede da CLDF, Eixo Monumental,
Praca Municipal, Qd 2, Lt 05, Terreo Inferior, em Brasilia/DF). Tipo: menor preco por item/menor preco
por  grupo. O  respectivo edital  podera  ser retirado  nos enderecos  eletronicos:
www.comprasgovernamentais.gov.br (UASG: 974004) ou www.cl.df.gov.br. Maiores informacoes pelos
telefones (61) 3348-8651; 3348-8650; 3348-8652.
Brasilia/DF, 24 de junho de 2019.
GUILHERME TAPAJOS TAVORA
Pregoeiro"
