,processo,objeto,valor_estimado,prazo,tipo,data,texto
63,nan,nan,"20.213.139,36"," de
Execucao: 270 (duzentos e setenta) dias corridos - Prazo de Vigencia do contrato: 480 (quatrocentos
e oitenta) dias corridos - Data e horario de realizacao da licitacao: 03 de julho de 2019 - as 10:30
horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos interessados
a abertura da licitacao acima na "," empreitada por preco unitario, para Contratacao
de Empresa para Execucao das Obras de Complementacao da Pavimentacao da Pavimentacao 1 e 2
Etapas e Complementacao da Urbanizacao e Mobilidade Urbana da ADE Polo JK, com financiamento
do Banco Interamericano de Desenvolvimento - BID",nan," PUBLICA NACIONAL
PROJETO BR-L 1076 - SDE-DF/BID
PROCIDADES PROGRAMA DE DESENVOLVIMENTO ECONOMICO
Concorrencia LPN no 03/2019 - SDE/DF - do tipo empreitada por preco unitario, para Contratacao
de Empresa para Execucao das Obras de Complementacao da Pavimentacao da Pavimentacao 1 e 2
Etapas e Complementacao da Urbanizacao e Mobilidade Urbana da ADE Polo JK, com financiamento
do Banco Interamericano de Desenvolvimento - BID. - processo n.o 0370-000477/2016 - valor
estimado da contratacao: R$ 20.213.139,36 - Programa de Trabalho 22.661.6207.5021.0001 -
Modernizacao e Melhoria da Infraestrutura das Areas de Desenvolvimento Economico do DF,
PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras e Instalacoes - fonte 136 - Prazo de
Execucao: 270 (duzentos e setenta) dias corridos - Prazo de Vigencia do contrato: 480 (quatrocentos
e oitenta) dias corridos - Data e horario de realizacao da licitacao: 03 de julho de 2019 - as 10:30
horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos interessados
a abertura da licitacao acima na data e horario indicados, na sede desta SDE, sito no Setor Comercial
Norte, Quadra 02, Bloco ""C"", N 900, 2o andar - Asa Norte - Brasilia - DF. O edital e seus anexos
deverao ser retirados conforme instrucoes contidas exclusivamente no endereco eletronico site:
http://www.sde.df.gov.br//, na pagina principal, aba ""licitacoes"", bem como maiores informacoes e
respeito do certame"
64,nan," Fornecimento de tapete, passadeira e capacho para Camara
Legislativa do Distrito Federal - CLDF","15.022,12",nan," menor preco
por item",nan," EXCLUSIVA
PREGAO ELETRONICO No 14/2019
Processo no 001-000369/2019. Objeto: Fornecimento de tapete, passadeira e capacho para Camara
Legislativa do Distrito Federal - CLDF. Valor estimado: R$ 15.022,12. Data/hora da Sessao Publica:
04/07/2019, as 14:30. Local: Internet, no endereco www.comprasgovernamentais.gov.br. Tipo: menor preco
por item. O edital encontra-se nos enderecos: www.comprasgovernamentais.gov.br (UASG 974004) e
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650. Brasilia-DF, 12/06/2019"
65,00070-00000277/2019-08," Contratacao, por meio do Sistema de Registro de Precos, de empresa especializada na
prestacao de servicos continuados de terceirizacao de mao-de-obra de apoio as atividades operacionais e
administrativas, de carater subsidiario (operador de maquinas agricolas e de terraplanagem, motorista -
CNH categoria ""D"", carregador/estiva, tratador de animais, vaqueiro, tratador de animais para piscicultura,
auxiliar de jardinagem), para atender a Secretaria de Estado da Agricultura, Abastecimento e
Desenvolvimento Rural do DF, conforme quantitativos e especificacoes contidas no Termo de Referencia
PAGINA 58
No 111, quinta-feira, 13 de junho de 2019
Diario Oficial do Distrito Federal
Este documento pode ser verificado no endereco eletronico h t t p : / / w w w",nan,nan," (SRP),
MENOR PRECO GLOBAL, na modalidade de PREGAO na forma ELETRONICA, com previsao de
abertura do certame para 27/06/2019, 09h00min, horario de Brasilia, Processo 00070-00000277/2019-08
(SEI)",nan," (UASG) 926523
PREGAO ELETRONICO (SRP) No 06/2019
A SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO
RURAL DO DISTRITO FEDERAL SEAGRI/DF, torna publico a abertura de licitacao do tipo (SRP),
MENOR PRECO GLOBAL, na modalidade de PREGAO na forma ELETRONICA, com previsao de
abertura do certame para 27/06/2019, 09h00min, horario de Brasilia, Processo 00070-00000277/2019-08
(SEI). OBJETO: Contratacao, por meio do Sistema de Registro de Precos, de empresa especializada na
prestacao de servicos continuados de terceirizacao de mao-de-obra de apoio as atividades operacionais e
administrativas, de carater subsidiario (operador de maquinas agricolas e de terraplanagem, motorista -
CNH categoria ""D"", carregador/estiva, tratador de animais, vaqueiro, tratador de animais para piscicultura,
auxiliar de jardinagem), para atender a Secretaria de Estado da Agricultura, Abastecimento e
Desenvolvimento Rural do DF, conforme quantitativos e especificacoes contidas no Termo de Referencia
PAGINA 58
No 111, quinta-feira, 13 de junho de 2019
Diario Oficial do Distrito Federal
Este documento pode ser verificado no endereco eletronico h t t p : / / w w w. i n . g o v. b r / a u t e n t i c i d a d e . h t m l
pelo codigo 50012019061300058
Documento assinado digitalmente conforme MP no 2.200-2 de 24/08/2001, que institui a
Infraestrutura de Chaves Publicas Brasileira - ICP-Brasil"
66,00072-00000391/2019-73," Aquisicao de material
para implantacao de tecnologias sociais na area de seguranca alimentar e nutricional, atividade de
Piscicultura e de uso rotineiro atendendo as demandas individuais e em visitas programadas nas Unidades
de Producao Familiar e na implantacao de setenta quintais multifuncionais, conforme especificacoes e
quantidades constantes no Termo de Referencia, Anexo I deste Edital","92.782,20",nan, Menor Preco por item,nan,"
PREGAO ELETRONICO No 04/2019
Processo SEI no 00072-00000391/2019-73. Tipo: Menor Preco por item. Objeto: Aquisicao de material
para implantacao de tecnologias sociais na area de seguranca alimentar e nutricional, atividade de
Piscicultura e de uso rotineiro atendendo as demandas individuais e em visitas programadas nas Unidades
de Producao Familiar e na implantacao de setenta quintais multifuncionais, conforme especificacoes e
quantidades constantes no Termo de Referencia, Anexo I deste Edital. Valor estimado: R$ 92.782,20
(noventa e dois mil setecentos e oitenta e dois reais e vinte centavos). Programa de Trabalho:
20.606.6207.2173.0002. Fonte: 432. Prazo de entrega: Conforme Termo de Referencia. Recebimento das
Propostas: ate 26/06/2019 as 09h59min no endereco eletronico www.comprasnet.gov.br UASG 926241"
67,nan," Contratacao de provedor de sistema de registro de ponto e controle frequencia para 130 (cento e
trinta) servidores, via web, na forma de software como servico, incluindo suporte e garantia, pelo periodo
de 30 meses","16.978,00",nan,nan,nan," (EXCLUSIVA PARA ME E EPP)
PREGAO ELETRONICO No 03/2019
Objeto: Contratacao de provedor de sistema de registro de ponto e controle frequencia para 130 (cento e
trinta) servidores, via web, na forma de software como servico, incluindo suporte e garantia, pelo periodo
de 30 meses. SEI no 00197-00001494/2019-07. Valor estimado: R$ 16.978,00. Programa de Trabalho
04.126.6001.1471.0017, Natureza de Despesa 3.3.90.39. Copia do Edital encontra-se a disposicao sem
onus, no sitio www.comprasgovernamentais.com.br e www.adasa.df.gov.br e no endereco: Setor
Ferroviario - Parque Ferroviario de Brasilia - Estacao Rodoferroviaria, Sobreloja Ala Norte, Cep: 70631-
900 - Brasilia - DF. Abertura da licitacao: 28/06/2019 as 10:00h em sessao publica processada no sitio do
Compras governamentais, nos termos do Edital"
68,00401-00010408/2019-02," Contratacao de servicos de certificacao digital institucional e
para usuarios, dentro das especificacoes e normas ICP-Brasil, incluindo o fornecimento de dispositivos
para armazenamento de certificados digitais do tipo token USB para e-CPF e e-CNPJ, conforme condicoes,
quantidades e exigencias estabelecidas neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE
PRECOS (SRP)",nan,nan," token USB para e-CPF e e-CNPJ, conforme condicoes,
quantidades e exigencias estabelecidas neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE
PRECOS (SRP)",nan,"
PREGAO ELETRONICO No 05/2019 - SRP - (UASG: 926314)
Processo: 00401-00010408/2019-02. Objeto: Contratacao de servicos de certificacao digital institucional e
para usuarios, dentro das especificacoes e normas ICP-Brasil, incluindo o fornecimento de dispositivos
para armazenamento de certificados digitais do tipo token USB para e-CPF e e-CNPJ, conforme condicoes,
quantidades e exigencias estabelecidas neste Edital e seus anexos, mediante SISTEMA DE REGISTRO DE
PRECOS (SRP). A despesa com a execucao do objeto desta licitacao e estimada em R$ 123.812,70 (cento
e vinte e tres mil oitocentos e doze reais e setenta centavos). Tipo de Licitacao: menor preco. Data e
horario de abertura do certame as 10h do dia 27 de junho de 2019. O Edital podera ser retirado nos
enderecos eletronicos www.comprasgovernamentais.gov.br. Informacoes pelo telefone: (61) 2196-4387"
69,00401-00021375/2018-37," contratacao de empresa especializada na prestacao de
servicos graficos, com garantia de qualidade - a serem executados por demanda - incluindo todo
material e mao de obra necessarios para executar a criacao, impressao e acabamento de materiais
graficos (livros, livretos, revistas, cartilhas, cartazes, folders, convites, envelopes, certificados, pastas,
blocos, adesivos, banners e outros produtos) conforme especificacoes, quantitativos e condicoes
estabelecidas neste instrumento",nan,nan, de Licitacao: preco por grupo,nan,"
PREGAO ELETRONICO No 06/2019 - (UASG: 926314)
SISTEMA DE REGISTRO DE PRECOS
Processo: 00401-00021375/2018-37. Objeto: contratacao de empresa especializada na prestacao de
servicos graficos, com garantia de qualidade - a serem executados por demanda - incluindo todo
material e mao de obra necessarios para executar a criacao, impressao e acabamento de materiais
graficos (livros, livretos, revistas, cartilhas, cartazes, folders, convites, envelopes, certificados, pastas,
blocos, adesivos, banners e outros produtos) conforme especificacoes, quantitativos e condicoes
estabelecidas neste instrumento. Conforme especificacoes, quantitativos e condicoes estabelecidas neste
Edital e seus anexos, mediante SISTEMA DE REGISTRO DE PRECOS (SRP). A despesa com a
execucao do objeto desta licitacao e estimada para o Grupo 1 (composto por 11 itens) esta estimado
em R$ 174.460,00 (cento e setenta e quatro mil quatrocentos e sessenta reais), e sera licitado para
Ampla Participacao/Concorrencia e para o Grupo 2 (composto por 03 itens) esta estimado em R$
14.519,50 (quatorze mil quinhentos e dezenove reais e cinquenta centavos), e sera licitado para
Participacao Exclusiva deME's/EPP's. Tipo de Licitacao: preco por grupo. Data e horario de abertura
do certame as 10h do dia 04 de julho de 2019. O Edital podera ser retirado nos enderecos eletronicos
www.comprasgovernamentais.gov.br. Informacoes pelo telefone: (61) 2196-4387"
70,nan," Aquisicao de materiais de expediente, informatica e suprimentos de
impressao","652.149,10",nan," menor preco por item/menor preco
por  grupo",nan,"
EXCLUSIVA E ABERTA COM COTA RESERVADA
PREGAO ELETRONICO No 16/2019
Processo: 001-000616/2019. Objeto: Aquisicao de materiais de expediente, informatica e suprimentos de
impressao. Valor estimado: R$ 652.149,10 (seiscentos e cinquenta e dois mil, cento e quarenta e nove reais
e dez centavos). Data e horario para inicio da sessao publica: 9h30min, 9/7/2019. Local da sessao:
COMPRASNET (procedencia: sala da CPL, localizada no Edificio Sede da CLDF, Eixo Monumental,
Praca Municipal, Qd 2, Lt 05, Terreo Inferior, em Brasilia/DF). Tipo: menor preco por item/menor preco
por  grupo. O  respectivo edital  podera  ser retirado  nos enderecos  eletronicos:
www.comprasgovernamentais.gov.br (UASG: 974004) ou www.cl.df.gov.br. Maiores informacoes pelos
telefones (61) 3348-8651; 3348-8650; 3348-8652"
71,nan,nan,nan,nan,nan,nan,"
PREGAO ELETRONICO No 18/2019
Processo: 001-000584/2018. Objeto: Contratacao de instituicao publica ou privada, registrada junto ao
Comando do Exercito, para realizacao de treinamento e aplicacao de teste de capacidade tecnica para
manuseio de arma de fogo, aos inspetores e agentes de policia da Camara Legislativa do Distrito Federal,
conforme quantidades, especificacoes e condicoes contidas no Termo de Referencia, Anexo I do Edital"
72,00197-00001607/2019-66," Aquisicao de materiais de expediente, materiais de manutencao e itens de informatica, divididos
em 03 (tres) lotes","35.332,83",nan,nan,nan," (EXCLUSIVA PARA ME E EPP)
PREGAO ELETRONICO No 04/2019
Objeto: Aquisicao de materiais de expediente, materiais de manutencao e itens de informatica, divididos
em 03 (tres) lotes. Processo SEI no 00197-00001607/2019-66. Valor estimado: R$ 35.332,83 (Lote I -
material de expediente: R$ 5.611,22; Lote II - material de manutencao: R$ 6.792,95; Lote III - material de
TI: R$ 22.928,66). Programa de trabalho 04.122.6001.8517.9649, naturezas da despesa 3.3.90.30. Copia do
Edital  encontra-se a  disposicao  sem onus,  no  sitio www.comprasgovernamentais.gov.br  e
www.adasa.df.gov.br e no endereco: Setor Ferroviario - Parque Ferroviario de Brasilia - Estacao
Rodoferroviaria, Sobreloja Ala Norte, Cep: 70631-900 - Brasilia - DF. Abertura da licitacao: 11/07/2019
as 10:00h em sessao publica processada no sitio do Comprasgovernamentais, nos termos do Edital"
73,nan,nan,nan,nan,nan,nan,"
PREGAO ELETRONICO No 18/2019
Com participacao exclusiva das ME/EPP's"
74,00072-00000756/2019-60," Aquisicao de material
necessario para realizacao dos cursos de capacitacao e demais atividades programadas no Plano Anual de
Trabalho do Centro de Capacitacao da EMATER-DF (CENTRER), conforme especificacoes e quantidades
constantes no Termo de Referencia, Anexo I deste Edital","51.666,50"," de entrega: Conforme Termo de
Referencia. Recebimento das Propostas: ate 10/07/2019 as 09h59min no endereco eletronico
www.comprasnet.gov.br UASG 926241. ", Menor Preco por lote,nan,"
PREGAO ELETRONICO No 10/2019
Processo SEI no 00072-00000756/2019-60. Tipo: Menor Preco por lote. Objeto: Aquisicao de material
necessario para realizacao dos cursos de capacitacao e demais atividades programadas no Plano Anual de
Trabalho do Centro de Capacitacao da EMATER-DF (CENTRER), conforme especificacoes e quantidades
constantes no Termo de Referencia, Anexo I deste Edital. Valor estimado: R$ 51.666,50 (cinquenta e um
mil seiscentos e sessenta e seis reais e cinquenta centavos) . Programas de Trabalho:
20.606.6207.2173.0002 e 20.606.6207.3678.0146. Fontes: 432/ 100. Prazo de entrega: Conforme Termo de
Referencia. Recebimento das Propostas: ate 10/07/2019 as 09h59min no endereco eletronico
www.comprasnet.gov.br UASG 926241. Data da Sessao Publica: 10/07/2019 as 10h00min. Edital
disponivel no endereco eletronico descrito acima"
75,nan,nan,nan,nan,nan,nan," do Pregao Eletronico no 07/2019 - (UASG:
926314), publicado no DODF no 124, de 04 de julho de 2019, pagina 34"
76,nan," Registro de Preco para eventual contratacao de empresa especializada
em locacao, montagem e desmontagem de gradil de contencao e placas de fechamento para a Camara
Legislativa do Distrito Federal","552.100,00",nan," menor preco por item/menor
preco por grupo",nan,"
PREGAO ELETRONICO No 17/2019
Processo: 001-000631/2019. Objeto: Registro de Preco para eventual contratacao de empresa especializada
em locacao, montagem e desmontagem de gradil de contencao e placas de fechamento para a Camara
Legislativa do Distrito Federal. Valor estimado: R$ 552.100,00. Data e horario para inicio da sessao
publica: 14h30min de 16/07/2019. Local da sessao: COMPRASNET. Tipo: menor preco por item/menor
preco por grupo. Edital disponivel em: www.comprasgovernamentais.gov.br (UASG: 974004) ou
www.cl.df.gov.br. Maiores informacoes pelos telefones (61) 3348-8651; 3348-8650; 3348-8652"
77,00050-00050849/2018-85," Registro de Precos de
material de para futura aquisicao de televisoes e Cartuchos/Tonners de impressao, para atender demandas da
Secretaria de Estado de Seguranca Publica do Distrito Federal, conforme especificacoes e quantitativos
constantes no Termo de referencia que segue como Anexo I do Edital","150.371,00",nan, Menor Preco,nan,"
PREGAO ELETRONICO No 17/2019
PROCESSO: SEI-GDF no 00050-00050849/2018-85. TIPO: Menor Preco. OBJETO: Registro de Precos de
material de para futura aquisicao de televisoes e Cartuchos/Tonners de impressao, para atender demandas da
Secretaria de Estado de Seguranca Publica do Distrito Federal, conforme especificacoes e quantitativos
constantes no Termo de referencia que segue como Anexo I do Edital. VALOR ESTIMADO: R$ 150.371,00"
