,Texto
20892,VIGÊNCIA
20893,:
20894,12(doze
20895,)
20896,mês(es
20897,)
20898,consecutivos
20899,e
20900,12
20901,(
20902,doze
20903,)
20904,mês(es
20905,)
20906,consecutivos
20907,","
20908,respectivamente
20909,.
20910,Observado
20911,o
20912,disposto
20913,no
20914,art.
20915,57
20916,da
20917,Lei
20918,nº
20919,8666/93
20920,.
20921,DA
20922,ASSINATURA:26/08/2021
20923,.
20924,DOS
20925,SIGNATÁRIOS
20926,:
20927,Pela
20928,INSTITUTO
20929,DE
20930,ASSIST
20931,.
20932,À
20933,SAÚDE
20934,DOS
20935,SERV
20936,.
20937,DO
20938,DF-INAS
20939,:
20940,NEY
20941,FERRAZ
20942,JUNIOR
20943,-
20944,Presidente
20945,Interino
20946,e
20947,pela
20948,CONTRATADA
20949,:
20950,MARÇAL
20951,RODRIGUES
20952,DE
20953,CARVALHO
20954,","
20955,na
20956,qualidade
20957,de
20958,Representante
20959,da
20960,Empresa
20961,.
20962,EXTRATO
20963,DO
20964,CONTRATO
20965,Nº
20966,45761/2021
20967,Processo
20968,:
20969,04001-0000000101/
20970,2022-54
20971,-
20972,DAS
20973,PARTES
20974,:
20975,INSTITUTO
20976,DE
20977,ASSIST
20978,.
20979,À
20980,SAÚDE
20981,DOS
20982,SERV
20983,.
20984,DO
20985,DF-INAS
20986,na
20987,qualidade
20988,de
20989,CONTRATANTE
20990,","
20991,SANTAFE
20992,SERVICOS
20993,MEDICOS
20994,LTDA
20995,na
20996,qualidade
20997,de
20998,CONTRATADA
20999,.
21000,DO
21001,OBJETO
21002,:
21003,CREDECIAMENTO
21004,DE
21005,PESSOAS
21006,JURIDICAS
21007,PARA
21008,PRESTAÇÃO
21009,DE
21010,SERVIÇOS
21011,DE
21012,SAÚDE
21013,AOS
21014,BENEFICIÁRIOS
21015,DO
21016,PLANO
21017,DE
21018,ASSISTÊNCIA
21019,SUPLEMENTAR
21020,À
21021,SAÚDE
21022,-
21023,GDF-SAÚDE-DF
21024,","
21025,COMPREENDENDO
21026,ASSISTÊNCIA
21027,MÉDICA
21028,E
21029,SERVIÇOS
21030,AUXILIARES
21031,DE
21032,DIAGNÓSTICO
21033,E
21034,TERAPIA
21035,;
21036,CONFORME
21037,CONTRATO
21038,.
21039,DO
21040,VALOR
21041,:
21042,R$
21043,"5.000,00"
21044,(
21045,cinco
21046,mil
21047,reais
21048,)
21049,e
21050,correrá
21051,à
21052,conta
21053,de
21054,dotações
21055,orçamentárias
21056,consignadas
21057,no
21058,orçamento
21059,corrente
21060,-
21061,Lei
21062,Orçamentária
21063,Anual
21064,.
21065,DA
21066,DOTAÇÃO
21067,ORÇAMENTÁRIA
21068,:
21069,A
21070,despesa
21071,correrá
21072,à
21073,conta
21074,da
21075,seguinte
21076,Dotação
21077,Orçamentária
21078,:
21079,DOTAÇÃO
21080,ORÇAMENTÁRIA
21081,:
21082,UO:19212
21083,;
21084,PROGRAMA
21085,DE
21086,TRABALHO
21087,:
21088,10122620361957
21089,","
21090,FONTE
21091,DE
21092,RECURSO
21093,:
21094,220000000
21095,;
21096,UG
21097,:
21098,140202
21099,;
21100,GESTÃO
21101,:
21102,14202
21103,;
21104,EMPENHO
21105,2022NE0/0080
21106,","
21107,DATADO
21108,DE
21109,:
21110,11/02/2022
21111,","
21112,VALOR
21113,DO
21114,EMPENHO
21115,:
21116,R$
21117,"5.000,00"
21118,(
21119,cinco
21120,mil
21121,reais
21122,)
21123,.
21124,DO
21125,PRAZO
21126,EXECUÇÃO
21127,/
21128,VIGÊNCIA
21129,:
21130,12(doze
21131,)
21132,mês(es
21133,)
21134,consecutivos
21135,e
21136,12
21137,(
21138,doze
21139,)
21140,mês(es
21141,)
21142,consecutivos
21143,","
21144,respectivamente
21145,.
21146,Observado
21147,o
21148,disposto
21149,no
21150,art.
21151,57
21152,da
21153,Lei
21154,nº
21155,8666/93
21156,.
21157,DA
21158,ASSINATURA:28/07/2021
21159,.
21160,DOS
21161,SIGNATÁRIOS
21162,:
21163,Pela
21164,INSTITUTO
21165,DE
21166,ASSIST
21167,.
21168,À
21169,SAÚDE
21170,DOS
21171,SERV
21172,.
21173,DO
21174,DF-INAS
21175,:
21176,NEY
21177,FERRAZ
21178,JUNIOR
21179,-
21180,Presidente
21181,Interino
21182,e
21183,pela
21184,CONTRATADA
21185,:
21186,SANNY
21187,FRANGA
21188,PEDROSA
21189,TAVARES
21190,","
21191,na
21192,qualidade
21193,de
21194,Representante
21195,da
21196,Empresa
21197,.
21198,EXTRATO
21199,DO
21200,CONTRATO
21201,Nº
21202,45764/2021
21203,Processo
21204,:
21205,04001-0000000100/
21206,2022-18
21207,-
21208,DAS
21209,PARTES
21210,:
21211,INSTITUTO
21212,DE
21213,ASSIST
21214,.
21215,À
21216,SAÚDE
21217,DOS
21218,SERV
21219,.
21220,DO
21221,DF-INAS
21222,na
21223,qualidade
21224,de
21225,CONTRATANTE
21226,","
21227,MB
21228,GASTROENTEROLOGIA
21229,LTDA
21230,na
21231,qualidade
21232,de
21233,CONTRATADA
21234,.
21235,DO
21236,OBJETO
21237,:
21238,CREDECIAMENTO
21239,DE
21240,PESSOAS
21241,JURIDICAS
21242,PARA
21243,PRESTAÇÃO
21244,DE
21245,SERVIÇOS
21246,DE
21247,SAÚDE
21248,AOS
21249,BENEFICIÁRIOS
21250,DO
21251,PLANO
21252,DE
21253,ASSISTÊNCIA
21254,SUPLEMENTAR
21255,À
21256,SAÚDE
21257,-
21258,GDF-SAÚDE-DF
21259,","
21260,COMPREENDENDO
21261,ASSISTÊNCIA
21262,MÉDICA
21263,E
21264,SERVIÇOS
21265,AUXILIARES
21266,DE
21267,DIAGNÓSTICO
21268,E
21269,TERAPIA
21270,;
21271,CONFORME
21272,CONTRATO
21273,.
21274,DO
21275,VALOR
21276,:
21277,R$
21278,"5.000,00"
21279,(
21280,cinco
21281,mil
21282,reais
21283,)
21284,e
21285,correrá
21286,à
21287,conta
21288,de
21289,dotações
21290,orçamentárias
21291,consignadas
21292,no
21293,orçamento
21294,corrente
21295,-
21296,Lei
21297,Orçamentária
21298,Anual
21299,.
21300,DA
21301,DOTAÇÃO
21302,ORÇAMENTÁRIA
21303,:
21304,A
21305,despesa
21306,correrá
21307,à
21308,conta
21309,da
21310,seguinte
21311,Dotação
21312,Orçamentária
21313,:
21314,DOTAÇÃO
21315,ORÇAMENTÁRIA
21316,:
21317,UO:19212
21318,;
21319,PROGRAMA
21320,DE
21321,TRABALHO
21322,:
21323,10122620361957
21324,","
21325,FONTE
21326,DE
21327,RECURSO
21328,:
21329,220000000
21330,;
21331,UG
21332,:
21333,140202
21334,;
21335,GESTÃO
21336,:
21337,14202
21338,;
21339,EMPENHO
21340,2022NE0/0081
21341,","
21342,DATADO
21343,DE
21344,:
21345,11/02/2022
21346,","
21347,VALOR
21348,DO
21349,EMPENHO
21350,:
21351,R$
21352,"5.000,00"
21353,(
21354,cinco
21355,mil
21356,reais
21357,)
21358,.
21359,DO
21360,PRAZO
21361,EXECUÇÃO
21362,/
21363,VIGÊNCIA
21364,:
21365,12(doze
21366,)
21367,mês(es
21368,)
21369,consecutivos
21370,e
21371,12
21372,(
21373,doze
21374,)
21375,mês(es
21376,)
21377,consecutivos
21378,","
21379,respectivamente
21380,.
21381,Observado
21382,o
21383,disposto
21384,no
21385,art.
21386,57
21387,da
21388,Lei
21389,nº
21390,8666/93
21391,.
21392,DA
21393,ASSINATURA:28/07/2021
21394,.
21395,DOS
21396,SIGNATÁRIOS
21397,:
21398,Pela
21399,INSTITUTO
21400,DE
21401,ASSIST
21402,.
21403,À
21404,SAÚDE
21405,DOS
21406,SERV
21407,.
21408,DO
21409,DF-INAS
21410,:
21411,NEY
21412,FERRAZ
21413,JUNIOR
21414,-
21415,Presidente
21416,Interino
21417,e
21418,pela
21419,CONTRATADA
21420,:
21421,ISABEL
21422,CAPRA
21423,BIASUZ
21424,","
21425,na
21426,qualidade
21427,de
21428,Representante
21429,da
21430,Empresa
21431,.
21432,EXTRATO
21433,DO
21434,CONTRATO
21435,Nº
21436,45766/2021
21437,Processo
21438,:
21439,04001-0000000106/
21440,2022-87
21441,-
21442,DAS
21443,PARTES
21444,:
21445,INSTITUTO
21446,DE
21447,ASSIST
21448,.
21449,À
21450,SAÚDE
21451,DOS
21452,SERV
21453,.
21454,DO
21455,DF-INAS
21456,na
21457,qualidade
21458,de
21459,CONTRATANTE
21460,","
21461,CAPITAL
21462,DERMA
21463,LTDA
21464,na
21465,qualidade
21466,de
21467,CONTRATADA
21468,.
21469,DO
21470,OBJETO
21471,:
21472,CREDECIAMENTO
21473,DE
21474,PESSOAS
21475,JURIDICAS
21476,PARA
21477,PRESTAÇÃO
21478,DE
21479,SERVIÇOS
21480,DE
21481,SAÚDE
21482,AOS
21483,BENEFICIÁRIOS
21484,DO
21485,PLANO
21486,DE
21487,ASSISTÊNCIA
21488,SUPLEMENTAR
21489,À
21490,SAÚDE
21491,-
21492,GDF-SAÚDE-DF
21493,","
21494,COMPREENDENDO
21495,ASSISTÊNCIA
21496,MÉDICA
21497,E
21498,SERVIÇOS
21499,AUXILIARES
21500,DE
21501,DIAGNÓSTICO
21502,E
21503,TERAPIA
21504,;
21505,CONFORME
21506,CONTRATO
21507,.
21508,DO
21509,VALOR
21510,:
21511,R$
21512,"5.000,00"
21513,(
21514,cinco
21515,mil
21516,reais
21517,)
21518,e
21519,correrá
21520,à
21521,conta
21522,de
21523,dotações
21524,orçamentárias
21525,consignadas
21526,no
21527,orçamento
21528,corrente
21529,-
21530,Lei
21531,Orçamentária
21532,Anual
21533,.
21534,DA
21535,DOTAÇÃO
21536,ORÇAMENTÁRIA
21537,:
21538,A
21539,despesa
21540,correrá
21541,à
21542,conta
21543,da
21544,seguinte
21545,Dotação
21546,Orçamentária
21547,:
21548,DOTAÇÃO
21549,ORÇAMENTÁRIA
21550,:
21551,UO:19212
21552,;
21553,PROGRAMA
21554,DE
21555,TRABALHO
21556,:
21557,10122620361957
21558,","
21559,FONTE
21560,DE
21561,RECURSO
21562,:
21563,220000000
21564,;
21565,UG
21566,:
21567,140202
21568,;
21569,GESTÃO
21570,:
21571,14202
21572,;
21573,EMPENHO
21574,2022NE0/0103
21575,","
21576,DATADO
21577,DE
21578,:
21579,14/02/2022
21580,","
21581,VALOR
21582,DO
21583,EMPENHO
21584,:
21585,R$
21586,"5.000,00"
21587,(
21588,cinco
21589,mil
21590,reais
21591,)
21592,DOTAÇÃO
21593,ORÇAMENTÁRIA
21594,:
21595,UO:19212
21596,;
21597,PROGRAMA
21598,DE
21599,TRABALHO
21600,:
21601,10122620361957
21602,","
21603,FONTE
21604,DE
21605,RECURSO
21606,:
21607,220000000
21608,;
21609,UG
21610,:
21611,140202
21612,;
21613,GESTÃO
21614,:
21615,14202
21616,;
21617,EMPENHO
21618,2022NE0/0075
21619,","
21620,DATADO
21621,DE
21622,:
21623,11/02/2022
21624,","
21625,VALOR
21626,DO
21627,EMPENHO
21628,:
21629,R$
21630,"5.000,00"
21631,(
21632,cinco
21633,mil
21634,reais
21635,)
21636,.
21637,DO
21638,PRAZO
21639,EXECUÇÃO
21640,/
21641,VIGÊNCIA
21642,:
21643,12(doze
21644,)
21645,mês(es
21646,)
21647,consecutivos
21648,e
21649,12
21650,(
21651,doze
21652,)
21653,mês(es
21654,)
21655,consecutivos
21656,","
21657,respectivamente
21658,.
21659,Observado
21660,o
21661,disposto
21662,no
21663,art.
21664,57
21665,da
21666,Lei
21667,nº
21668,8666/93
21669,.
21670,DA
21671,ASSINATURA:10/08/2021
21672,.
21673,DOS
21674,SIGNATÁRIOS
21675,:
21676,Pela
21677,INSTITUTO
21678,DE
21679,ASSIST
21680,.
21681,À
21682,SAÚDE
21683,DOS
21684,SERV
21685,.
21686,DO
21687,DF-INAS
21688,:
21689,NEY
21690,FERRAZ
21691,JUNIOR
21692,-
21693,Presidente
21694,Interino
21695,e
21696,pela
21697,CONTRATADA
21698,:
21699,CAROLINA
21700,MAYANA
21701,DE
21702,AVILA
21703,BATISTA
21704,COLOMBO
21705,","
21706,na
21707,qualidade
21708,de
21709,Representante
21710,da
21711,Empresa
21712,.
21713,EXTRATO
21714,DO
21715,CONTRATO
21716,Nº
21717,45767/2021
21718,Processo
21719,:
21720,04001-0000000105/
21721,2022-32
21722,-
21723,DAS
21724,PARTES
21725,:
21726,INSTITUTO
21727,DE
21728,ASSIST
21729,.
21730,À
21731,SAÚDE
21732,DOS
21733,SERV
21734,.
21735,DO
21736,DF-INAS
21737,na
21738,qualidade
21739,de
21740,CONTRATANTE
21741,","
21742,CLINICA
21743,FERRAZ
21744,DE
21745,FISIOTERAPIA
21746,E
21747,PILATES
21748,EIRELI-ME
21749,na
21750,qualidade
21751,de
21752,CONTRATADA
21753,.
21754,DO
21755,OBJETO
21756,:
21757,CREDECIAMENTO
21758,DE
21759,PESSOAS
21760,JURIDICAS
21761,PARA
21762,PRESTAÇÃO
21763,DE
21764,SERVIÇOS
21765,DE
21766,SAÚDE
21767,AOS
21768,BENEFICIÁRIOS
21769,DO
21770,PLANO
21771,DE
21772,ASSISTÊNCIA
21773,SUPLEMENTAR
21774,À
21775,SAÚDE
21776,-
21777,GDF-SAÚDE-DF
21778,","
21779,COMPREENDENDO
21780,ASSISTÊNCIA
21781,MÉDICA
21782,E
21783,SERVIÇOS
21784,AUXILIARES
21785,DE
21786,DIAGNÓSTICO
21787,E
21788,TERAPIA
21789,;
21790,CONFORME
21791,CONTRATO
21792,.
21793,DO
21794,VALOR
21795,:
21796,R$
21797,"5.000,00"
21798,(
21799,cinco
21800,mil
21801,reais
21802,)
21803,e
21804,correrá
21805,à
21806,conta
21807,de
21808,dotações
21809,orçamentárias
21810,consignadas
21811,no
21812,orçamento
21813,corrente
21814,-
21815,Lei
21816,Orçamentária
21817,Anual
21818,.
21819,DA
21820,DOTAÇÃO
21821,ORÇAMENTÁRIA
21822,:
21823,A
21824,despesa
21825,correrá
21826,à
21827,conta
21828,da
21829,seguinte
21830,Dotação
21831,Orçamentária
21832,:
21833,DOTAÇÃO
21834,ORÇAMENTÁRIA
21835,:
21836,UO:19212
21837,;
21838,PROGRAMA
21839,DE
21840,TRABALHO
21841,:
21842,10122620361957
21843,","
21844,FONTE
21845,DE
21846,RECURSO
21847,:
21848,220000000
21849,;
21850,UG
21851,:
21852,140202
21853,;
21854,GESTÃO
21855,:
21856,14202
21857,;
21858,EMPENHO
21859,2022NE0/0076
21860,","
21861,DATADO
21862,DE
21863,:
21864,11/02/2022
21865,","
21866,VALOR
21867,DO
21868,EMPENHO
21869,:
21870,R$
21871,"5.000,00"
21872,(
21873,cinco
21874,mil
21875,reais
21876,)
21877,.
21878,DO
21879,PRAZO
21880,EXECUÇÃO
21881,/
21882,VIGÊNCIA
21883,:
21884,12(doze
21885,)
21886,mês(es
21887,)
21888,consecutivos
21889,e
21890,12
21891,(
21892,doze
21893,)
21894,mês(es
21895,)
21896,consecutivos
21897,","
21898,respectivamente
21899,.
21900,Observado
21901,o
21902,disposto
21903,no
21904,art.
21905,57
21906,da
21907,Lei
21908,nº
21909,8666/93
21910,.
21911,DA
21912,ASSINATURA:23/07/2021
21913,.
21914,DOS
21915,SIGNATÁRIOS
21916,:
21917,Pela
21918,INSTITUTO
21919,DE
21920,ASSIST
21921,.
21922,À
21923,SAÚDE
21924,DOS
21925,SERV
21926,.
21927,DO
21928,DF-INAS
21929,:
21930,NEY
21931,FERRAZ
21932,JUNIOR
21933,-
21934,Presidente
21935,Interino
21936,e
21937,pela
21938,CONTRATADA
21939,:
21940,WALQUIRIA
21941,TEIXEIRA
21942,FERRAZ
21943,","
21944,na
21945,qualidade
21946,de
21947,Representante
21948,da
21949,Empresa
21950,.
21951,EXTRATO
21952,DO
21953,CONTRATO
21954,Nº
21955,45768/2021
21956,Processo
21957,:
21958,04001-0000000103/
21959,2022-43
21960,-
21961,DAS
21962,PARTES
21963,:
21964,INSTITUTO
21965,DE
21966,ASSIST
21967,.
21968,À
21969,SAÚDE
21970,DOS
21971,SERV
21972,.
21973,DO
21974,DF-INAS
21975,na
21976,qualidade
21977,de
21978,CONTRATANTE
21979,","
21980,CLINCORPO
21981,-
21982,CLINICA
21983,DE
21984,NUTRICAO
21985,EIRELI
21986,na
21987,qualidade
21988,de
21989,CONTRATADA
21990,.
21991,DO
21992,OBJETO
21993,:
21994,CREDECIAMENTO
21995,DE
21996,PESSOAS
21997,JURIDICAS
21998,PARA
21999,PRESTAÇÃO
22000,DE
22001,SERVIÇOS
22002,DE
22003,SAÚDE
22004,AOS
22005,BENEFICIÁRIOS
22006,DO
22007,PLANO
22008,DE
22009,ASSISTÊNCIA
22010,SUPLEMENTAR
22011,À
22012,SAÚDE
22013,-
22014,GDF-SAÚDE-DF
22015,","
22016,COMPREENDENDO
22017,ASSISTÊNCIA
22018,MÉDICA
22019,E
22020,SERVIÇOS
22021,AUXILIARES
22022,DE
22023,DIAGNÓSTICO
22024,E
22025,TERAPIA
22026,;
22027,CONFORME
22028,CONTRATO
22029,.
22030,DO
22031,VALOR
22032,:
22033,R$
22034,"5.000,00"
22035,(
22036,cinco
22037,mil
22038,reais
22039,)
22040,e
22041,correrá
22042,à
22043,conta
22044,de
22045,dotações
22046,orçamentárias
22047,consignadas
22048,no
22049,orçamento
22050,corrente
22051,-
22052,Lei
22053,Orçamentária
22054,Anual
22055,.
22056,DA
22057,DOTAÇÃO
22058,ORÇAMENTÁRIA
22059,:
22060,A
22061,despesa
22062,correrá
22063,à
22064,conta
22065,da
22066,seguinte
22067,Dotação
22068,Orçamentária
22069,:
22070,DOTAÇÃO
22071,ORÇAMENTÁRIA
22072,:
22073,UO:19212
22074,;
22075,PROGRAMA
22076,DE
22077,TRABALHO
22078,:
22079,10122620361957
22080,","
22081,FONTE
22082,DE
22083,RECURSO
22084,:
22085,220000000
22086,;
22087,UG
22088,:
22089,140202
22090,;
22091,GESTÃO
22092,:
22093,14202
22094,;
22095,EMPENHO
22096,2022NE0/0079
22097,","
22098,DATADO
22099,DE
22100,:
22101,11/02/2022
22102,","
22103,VALOR
22104,DO
22105,EMPENHO
22106,:
22107,R$
22108,"5.000,00"
22109,(
22110,cinco
22111,mil
22112,reais
22113,)
22114,.
22115,DO
22116,PRAZO
22117,EXECUÇÃO
22118,/
22119,VIGÊNCIA
22120,:
22121,12(doze
22122,)
22123,mês(es
22124,)
22125,consecutivos
22126,e
22127,12
22128,(
22129,doze
22130,)
22131,mês(es
22132,)
22133,consecutivos
22134,","
22135,respectivamente
22136,.
22137,Observado
22138,o
22139,disposto
22140,no
22141,art.
22142,57
22143,da
22144,Lei
22145,nº
22146,8666/93
22147,.
22148,DA
22149,ASSINATURA:30/08/2021
22150,.
22151,DOS
22152,SIGNATÁRIOS
22153,:
22154,Pela
22155,INSTITUTO
22156,DE
22157,ASSIST
22158,.
22159,À
22160,SAÚDE
22161,DOS
22162,SERV
22163,.
22164,DO
22165,DF-INAS
22166,:
22167,NEY
22168,FERRAZ
22169,JUNIOR
22170,-
22171,Presidente
22172,Interino
22173,e
22174,pela
22175,CONTRATADA
22176,:
22177,WESLEY
22178,DE
22179,SOUZA
22180,DUARTE
22181,","
22182,na
22183,qualidade
22184,de
22185,Representante
22186,da
22187,Empresa
22188,.
22189,EXTRATO
22190,DO
22191,CONTRATO
22192,Nº
22193,45769/2021
22194,Processo
22195,:
22196,04001-0000000104/
22197,2022-98
22198,-
22199,DAS
22200,PARTES
22201,:
22202,INSTITUTO
22203,DE
22204,ASSIST
22205,.
22206,À
22207,SAÚDE
22208,DOS
22209,SERV
22210,.
22211,DO
22212,DF-INAS
22213,na
22214,qualidade
22215,de
22216,CONTRATANTE
22217,","
22218,CENTRO
22219,CLÍNICO
22220,DIEM
22221,LTDA
22222,CNPJ
22223,:
22224,23.972.733/
22225,0001-93
22226,na
22227,qualidade
22228,de
22229,CONTRATADA
22230,.
22231,DO
22232,OBJETO
22233,:
22234,CREDECIAMENTO
22235,DE
22236,PESSOAS
22237,JURIDICAS
22238,PARA
22239,PRESTAÇÃO
22240,DE
22241,SERVIÇOS
22242,DE
22243,SAÚDE
22244,AOS
22245,BENEFICIÁRIOS
22246,DO
22247,PLANO
22248,DE
22249,ASSISTÊNCIA
22250,SUPLEMENTAR
22251,À
22252,SAÚDE
22253,-
22254,GDF-SAÚDE-DF
22255,","
22256,COMPREENDENDO
22257,ASSISTÊNCIA
22258,MÉDICA
22259,E
22260,SERVIÇOS
22261,AUXILIARES
22262,DE
22263,DIAGNÓSTICO
22264,E
22265,TERAPIA
22266,;
22267,CONFORME
22268,CONTRATO
22269,.
22270,DO
22271,VALOR
22272,:
22273,R$
22274,"5.000,00"
22275,(
22276,cinco
22277,mil
22278,reais
22279,)
22280,e
22281,correrá
22282,à
22283,conta
22284,de
22285,dotações
22286,orçamentárias
22287,consignadas
22288,no
22289,orçamento
22290,corrente
22291,-
22292,Lei
22293,Orçamentária
22294,Anual
22295,.
22296,DA
22297,DOTAÇÃO
22298,ORÇAMENTÁRIA
22299,:
22300,A
22301,despesa
22302,correrá
22303,à
22304,conta
22305,da
22306,seguinte
22307,Dotação
22308,Orçamentária
22309,:
22310,DOTAÇÃO
22311,ORÇAMENTÁRIA
22312,:
22313,UO:19212
22314,;
22315,PROGRAMA
22316,DE
22317,TRABALHO
22318,:
22319,10122620361957
22320,","
22321,FONTE
22322,DE
22323,RECURSO
22324,:
22325,220000000
22326,;
22327,UG
22328,:
22329,140202
22330,;
22331,GESTÃO
22332,:
22333,14202
22334,;
22335,EMPENHO
22336,2022NE0/0078
22337,","
22338,DATADO
22339,DE
22340,:
22341,11/02/2022
22342,","
22343,VALOR
22344,DO
22345,EMPENHO
22346,:
22347,R$
22348,"5.000,00"
22349,(
22350,cinco
22351,mil
22352,reais
22353,)
22354,.
22355,DO
22356,PRAZO
22357,EXECUÇÃO
22358,/
22359,VIGÊNCIA
22360,:
22361,12(doze
22362,)
22363,mês(es
22364,)
22365,consecutivos
22366,e
22367,12
22368,(
22369,doze
22370,)
22371,mês(es
22372,)
22373,consecutivos
22374,","
22375,respectivamente
22376,.
22377,Observado
22378,o
22379,disposto
22380,no
22381,art.
22382,57
22383,da
22384,Lei
22385,nº
22386,8666/93
22387,.
22388,DA
22389,ASSINATURA:24/08/2021
22390,.
22391,DOS
22392,SIGNATÁRIOS
22393,:
22394,Pela
22395,INSTITUTO
22396,DE
22397,ASSIST
22398,.
22399,À
22400,SAÚDE
22401,DOS
22402,SERV
22403,.
22404,DO
22405,DF-INAS
22406,:
22407,NEY
22408,FERRAZ
22409,JUNIOR
22410,-
22411,Presidente
22412,Interino
22413,e
22414,pela
22415,CONTRATADA
22416,:
22417,HENDRICK
22418,PETER
22419,HOYLER
22420,","
22421,na
22422,qualidade
22423,de
22424,Representante
22425,da
22426,Empresa
22427,.
22428,EXTRATO
22429,DO
22430,CONTRATO
22431,Nº
22432,45770/2021
22433,Processo
22434,:
22435,04001-0000000109/
22436,2022-11
22437,-
22438,DAS
22439,PARTES
22440,:
22441,INSTITUTO
22442,DE
22443,ASSIST
22444,.
22445,À
22446,SAÚDE
22447,DOS
22448,SERV
22449,.
22450,DO
22451,DF-INAS
22452,na
22453,qualidade
22454,de
22455,CONTRATANTE
22456,","
22457,CLINICA
22458,ATLHETICA
22459,DE
22460,ENDOCRINOLOGIA
22461,BRASILIA
22462,LTDA
22463,na
22464,qualidade
22465,de
22466,CONTRATADA
22467,.
22468,DO
22469,OBJETO
22470,:
22471,CREDECIAMENTO
22472,DE
22473,PESSOAS
22474,JURIDICAS
22475,PARA
22476,PRESTAÇÃO
22477,DE
22478,SERVIÇOS
22479,DE
22480,SAÚDE
22481,AOS
22482,BENEFICIÁRIOS
22483,DO
22484,PLANO
22485,DE
22486,ASSISTÊNCIA
22487,SUPLEMENTAR
22488,À
22489,SAÚDE
22490,-
22491,GDF-SAÚDE-DF
22492,","
22493,COMPREENDENDO
22494,ASSISTÊNCIA
22495,MÉDICA
22496,E
22497,SERVIÇOS
22498,AUXILIARES
22499,DE
22500,DIAGNÓSTICO
22501,E
22502,TERAPIA
22503,;
22504,CONFORME
22505,CONTRATO
22506,.
22507,DO
22508,VALOR
22509,:
22510,R$
22511,"5.000,00"
22512,(
22513,cinco
22514,mil
22515,reais
22516,)
22517,e
22518,correrá
22519,à
22520,conta
22521,de
22522,dotações
22523,orçamentárias
22524,consignadas
22525,no
22526,orçamento
22527,corrente
22528,-
22529,Lei
22530,Orçamentária
22531,Anual
22532,.
22533,DA
22534,DOTAÇÃO
22535,ORÇAMENTÁRIA
22536,:
22537,A
22538,despesa
22539,correrá
22540,à
22541,conta
22542,da
22543,seguinte
22544,Dotação
22545,Orçamentária
22546,:
22547,DOTAÇÃO
22548,ORÇAMENTÁRIA
22549,:
22550,UO:19212
22551,;
22552,PROGRAMA
22553,DE
22554,TRABALHO
22555,:
22556,10122620361957
22557,","
22558,FONTE
22559,DE
22560,RECURSO
22561,:
22562,220000000
22563,;
22564,UG
22565,:
22566,140202
22567,;
22568,GESTÃO
22569,:
22570,14202
22571,;
22572,EMPENHO
22573,2022NE0/0074
22574,","
22575,DATADO
22576,DE
22577,:
22578,11/02/2022
22579,","
22580,VALOR
22581,DO
22582,EMPENHO
22583,:
22584,R$
22585,"5.000,00"
22586,(
22587,cinco
22588,mil
22589,reais
22590,)
22591,.
22592,DO
22593,PRAZO
22594,EXECUÇÃO
22595,/
22596,VIGÊNCIA
22597,:
22598,12(doze
22599,)
22600,mês(es
22601,)
22602,consecutivos
22603,e
22604,12
22605,(
22606,doze
22607,)
22608,mês(es
22609,)
22610,consecutivos
22611,","
22612,respectivamente
22613,.
22614,Observado
22615,o
22616,disposto
22617,no
22618,art.
22619,57
22620,da
22621,Lei
22622,nº
22623,8666/93
22624,.
22625,DA
22626,ASSINATURA:16/07/2021
22627,.
22628,DOS
22629,SIGNATÁRIOS
22630,:
22631,Pela
22632,INSTITUTO
22633,DE
22634,ASSIST
22635,.
22636,À
22637,SAÚDE
22638,DOS
22639,SERV
22640,.
22641,DO
22642,DF-INAS
22643,:
22644,NEY
22645,FERRAZ
22646,JUNIOR
22647,-
22648,Presidente
22649,Interino
22650,e
22651,pela
22652,CONTRATADA
22653,:
22654,ANA
22655,FLAVIA
22656,DE
22657,SOUZA
22658,SANTOS
22659,XAVIER
22660,","
22661,na
22662,qualidade
22663,de
22664,Representante
22665,da
22666,Empresa
22667,.
22668,EXTRATO
22669,DO
22670,CONTRATO
22671,Nº
22672,45771/2021
22673,Processo
22674,:
22675,04001-0000000110/
22676,2022-45
22677,-
22678,DAS
22679,PARTES
22680,:
22681,INSTITUTO
22682,DE
22683,ASSIST
22684,.
22685,À
22686,SAÚDE
22687,DOS
22688,SERV
22689,.
22690,DO
22691,DF-INAS
22692,na
22693,qualidade
22694,de
22695,CONTRATANTE
22696,","
22697,INST
22698,.
22699,DE
22700,MED
22701,.
22702,NUC
22703,.
22704,E
22705,ENDOC
22706,.
22707,DE
22708,BRASILIA
22709,LTDA
22710,.
22711,na
22712,qualidade
22713,de
22714,CONTRATADA
22715,.
22716,DO
22717,OBJETO
22718,:
22719,CREDECIAMENTO
22720,DE
22721,PESSOAS
22722,JURIDICAS
22723,PARA
22724,PRESTAÇÃO
22725,DE
22726,SERVIÇOS
22727,DE
22728,SAÚDE
22729,AOS
22730,BENEFICIÁRIOS
22731,DO
22732,PLANO
22733,DE
22734,ASSISTÊNCIA
22735,SUPLEMENTAR
22736,À
22737,SAÚDE
22738,-
22739,GDF-SAÚDE-DF
22740,","
22741,COMPREENDENDO
22742,ASSISTÊNCIA
22743,MÉDICA
22744,E
