,texto
880,"AVISO DE ABERTURA
PREGAO ELETRONICO POR SRP No 21/2019 - UASG 926119
Objeto: Aquisicao em sistema de registro de precos de material de ORTESES, PROTESES E MATERIAIS
ESPECIAIS (OPME) - LENTE INTRAOCULAR, nao contemplados na Tabela SUS DE OPME do
Ministerio da Saude, para atender as necessidades da Secretaria de Saude - DF, conforme especificacoes
e quantitativos constantes no Anexo I do Edital. Processo SEI: 00060-00394593/2018-88. Total de 13 itens
(Itens exclusivos as ME/EPP). Valor Estimado: R$ 53.618,50. Cadastro das Propostas: a partir de
29/01/2019. Abertura das Propostas: 08/02/2019, as 09 horas, horario de Brasilia, no site
www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus no endereco:
SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83,
Central de Compras da SUAG/SES, CEP 70770-200, Brasilia/DF.
JULIANA ARAUJO E SOUZA
Pregoeira"
901,"PREGAO ELETRONICO POR SRP No 022/2019 - UASG 926119
Objeto: Aquisicao de material de consumo de CURATIVO ABSORVENTE e outros em sistema de registro
de precos para atender as necessidades da Secretaria de Saude - DF, conforme especificacoes e
quantitativos constantes no Anexo I do Edital. Processo SEI no: 00060-00478770/2018-88. Total de 19
itens (ampla concorrencia, exclusivo as ME/EPP e cotas reservas as ME/EPP). Valor Estimado: R$
7.596.057,7938. Edital e Cadastro das Propostas: a partir de 29/01/2019. Abertura das Propostas:
08/02/2019 as 09 horas, horario de Brasilia, no site www.comprasnet.gov.br. O Edital encontra-se
disponibilizado sem onus, no site ou com onus no endereco: SAIN - Setor de Areas Isoladas Norte -
Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de Compras da SUAG/SES, CEP
70770-200, Brasilia/DF.
LARISSA ALVIM DE OLIVEIRA
Pregoeira"
904,"AVISOS DE LICITACAO
PREGAO ELETRONICO PE No 032/2019
PROCESSO No: 092.006658/2018. OBJETO: Registro de precos para aquisicao de equipamentos e
instrumentos para medicao e inspecao. CRITERIO DE JULGAMENTO: Menor Preco. DOTACAO
ORCAMENTARIA:  UO: 22.202;  PROGRAMA  DE TRABALHO:  17.122.6001.8517/6977;
NATUREZA DE DESPESA: 339030; Codigo de Aplicacao: 12.403.402.200-0. FONTE DE
RECURSO: Recursos Proprios, CODIGO: 11.101.000.000-3. ENTREGA: 30 dias. VIGENCIA: 365
dias. ABERTURA: 15/02/2019, as 08:30 horas no site www.comprasnet.gov.br (UASG: 974200).
INFORMACOES: O edital e seus anexos encontram-se disponiveis no site: www.caesb.df.gov.br -
menu  Licitacoes,  a partir  do  dia  29/01/2019.  Fone: (61)  3213-7429,  E-mail:
l i c i t a c a o @ c a e s b . d f . g o v. b r.
JULIO CESAR SEGURADO COELHO
Pregoeiro"
915,"PREGAO ELETRONICO PE No 033/2019
PROCESSO No: 092.006527/2018. OBJETO: Registro de Precos para aquisicao de acido fluossilicico.
CRITERIO DE JULGAMENTO: Menor Preco; DOTACAO ORCAMENTARIA: UO: 22.202;
PROGRAMA DE TRABALHO: 17.122.6001.8517/6977; NATUREZA DE DESPESA: 339030; Codigo
de Aplicacao:  12.403.402.200-0. FONTE DE RECURSO:  Recursos Proprios, CODIGO:
11.101.000.000-3. ENTREGA: 05 dias. VIGENCIA: 365 dias. ABERTURA: 20/03/2019, as 09 horas
no site www.comprasnet.gov.br (UASG: 974200). INFORMACOES: O edital e seus anexos
encontram-se disponiveis  no site: www.caesb.df.gov.br -  menu Licitacoes ou
http://www.comprasnet.gov.br/ a partir do dia 29/01/2019. Fone: (61) 3213-7575, E-mail:
l i c i t a c a o @ c a e s b . d f . g o v. b r.
ELISA TEREZINHA HAMMES
Pregoeira"
927,"PREGAO ELETRONICO PE No 034/2019
PROCESSO No: 092.006528/2018. OBJETO: Registro de precos para aquisicao de fluossilicato de
sodio. CRITERIO DE JULGAMENTO: Menor Preco; DOTACAO ORCAMENTARIA: UO: 22.202;
PROGRAMA DE TRABALHO: 17.122.6001.8517/6977; NATUREZA DE DESPESA: 339030; Codigo
de Aplicacao:  12.403.402.200-0. FONTE DE RECURSO:  Recursos Proprios, CODIGO:
11.101.000.000-3. ENTREGA: 05 dias. VIGENCIA: 365 dias. ABERTURA: 21/03/2019, as 09 horas
no site www.comprasnet.gov.br (UASG: 974200). INFORMACOES: O edital e seus anexos
encontram-se disponiveis  no site: www.caesb.df.gov.br -  menu Licitacoes ou
http://www.comprasnet.gov.br/ a partir do dia 29/01/2019. Fone: (61) 3213-7575, E-mail:
l i c i t a c a o @ c a e s b . d f . g o v. b r.
ELISA TEREZINHA HAMMES
Pregoeira"
945,"AVISO DO PREGAO ELETRONICO No 088/2019
O BRB BANCO DE BRASILIA S.A. torna publica a data de realizacao do Pregao Eletronico no 088/2019.
Data, horario e endereco eletronico para abertura: 27/12/2019, as 15h, www. c o m p r a s g o v e r n a m e n t a i s . g o v. b r.
Objeto: fornecimento diario de gasolina e diesel S10, conforme demanda, objetivando o abastecimento da frota
de veiculos do BRB - Banco de Brasilia S.A., no exercicio de 2020. Valor estimado: R$244.655,00 (duzentos e
quarenta e quatro mil, seiscentos e cinquenta e cinco reais). Local de obtencao do edital:
www.comprasgovernamentais.gov.br. UASG: 925008. Processo no 1200/2019. Carlos F. L Fagundes -
Pregoeiro."
958,"AVISO DO PREGAO ELETRONICO No 075/2019
O BRB BANCO DE BRASILIA S.A. torna publica a data de realizacao do Pregao Eletronico no 075/2019.
Data, horario e endereco eletronico para abertura: 27/12/2019, as 16h, www. c o m p r a s g o v e r n a m e n t a i s . g o v. b r.
Objeto: Registro de Precos para futura contratacao de fornecimento e montagem de mobiliario na sede do BRB
localizada no SBS Quadra 1, Bloco E, Ed. Brasilia, Brasilia/DF. O valor estimado e sigiloso e esta em
conformidade com  o Art.  34 da Lei  no 13.303/2016. Local  de obtencao  do edital:
www.comprasgovernamentais.gov.br. UASG: 925008. Processo no 941/2019. Carlos F. L Fagundes -
Pregoeiro."
960,"AVISO DE LICITACAO
PREGAO ELETRONICO SRP No 27/2019
Objeto: Contratacao de empresa especializada para o fornecimento de papel A4 (branco e reciclado) e
papel A3 (branco), por meio do Sistema de Registro de Precos (SRP), para atendimento das
necessidades do Tribunal de Contas do Distrito Federal - TCDF, por um periodo de 12 (doze) meses.
Processo: 21928/2019-TCDF. Valor estimado: R$ 20.986,56; enquadramento: natureza 33.90.30.16 -
Material de Consumo; classificacao funcional e programatica 01.122.6003.8517.0019 - Manutencao de
Servicos Administrativos Gerais do TCDF; fonte de Recursos 100. Data limite de recebimento das
propostas: 26/12/2019, as 14h30min. Copia do Edital encontra-se a disposicao no Servico de Licitacao,
localizado no 2o Andar do Ed. Anexo do TCDF, telefone (61) 3314-2742 ou pelos sitios:
www.tc.df.gov.br e www.comprasnet.gov.br (UASG: 974003). A Sessao Publica sera processada no sitio
do ComprasNet, nos termos do Edital. Em atendimento a Lei Distrital no 5.453/2015, as informacoes
referentes ao certame tambem estao disponiveis no sitio www.tc.df.gov.br, link: Consulta Processo do
T C D F.
Brasilia/DF, 11 de dezembro de 2019.
ALESSANDRA RIBEIRO ASTUTI
Pregoeira"
970,"AVISO DO PREGAO ELETRONICO No 005/2020
O BRB - BANCO DE BRASILIA S.A. torna publica a nova data de realizacao do Pregao Eletronico no
005/2020.  Data, horario  e endereco  eletronico  para abertura:  09/01/2020, as  14h,
www.comprasgovernamentais.gov.br. Objeto: a contratacao de empresa especializada para o fornecimento
de licenca perpetua para gerenciamento do departamento juridico do BRB. O valor estimado esta em
conformidade com o  Art. 34 da Lei  no 13.303/2016. Local de  obtencao do edital:
www.comprasgovernamentais.gov.br. UASG: 925008. Processo no 1174/2019. Rafael Madruga Lopes -
Pregoeiro."
995,"AVISO DE ABERTURA
PREGAO ELETRONICO POR SRP No 259/2019 - UASG 926119
Objeto: Aquisicao de material medico hospitalar HEMODIALITICOS E HEMOFILTRADOS em sistema
de registro de precos para atender a demanda da Secretaria de Saude - DF, conforme especificacoes e
quantitativos constantes no Anexo I do Edital. Processo SEI no 00060-00067044/2019-14. Total de 02 lotes
(Ampla concorrencia com cotas as ME/EPP). Valor estimado R$ 1.216.157,6400. Cadastro das Propostas:
a partir de 16/12/2019. Abertura das Propostas: 27/12/2019, as 09:00 horas, horario de Brasilia, no site
www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus no endereco:
SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83,
Central de Compras da SUAG/SES, CEP 70770-200, Brasilia/DF.
PRISCILLA MOREIRA FALCAO FIGUEIREDO
Pregoeira"
996,"AVISO DE ABERTURA
PREGAO ELETRONICO POR SRP No 238/2018 - UASG 926119
Objeto: Registro de Precos por periodo de 12 meses para fornecimento de medicamento (s)
nao-padronizados e de medicamentos padronizados cujos pacientes nao se enquadram nos
protocolos, compelido a SES-DF para atendimento a decisoes judiciais, conforme espe-
cificacoes e  quantitativos constantes no  Anexo I do Edital.  Processo no:
00060.00260395.2017-31. Total de 21 itens (Ampla concorrencia, Participacao Exclusiva e
Cota de 25% Reservada a ME/EPP). Valor Estimado R$ 20.348.218,9840. Edital e Cadastro
das Propostas: a partir de 09/07/2018. Abertura das Propostas: 20/07/2018 as 10 horas,
horario de Brasilia, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem
onus, no site ou com onus no endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural
s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de Compras da SUAG/SES, CEP
70770-200, Brasilia/DF.
ERICA NEGRYS OLIVEIRA CALDAS
Pregoeira"
1019,"PREGAO ELETRONICO POR SRP No 241/2018 - UASG 926119
Objeto: aquisicao de medicamentos nao padronizados pela Secretaria do Estado de Saude do
Distrito Federal, conforme especificacoes e quantitativos constantes no Anexo I do Edital.
Processo no: 0060.001379.2017. Total de 10 itens (Ampla concorrencia, Participacao Ex-
clusiva e Cota de 25% Reservada a ME/EPP). Valor Estimado R$ 2.979.321,5400. Edital e
Cadastro das Propostas: a partir de 09/07/2018. Abertura das Propostas: 20/07/2018 as 14
horas, horario de Brasilia, no site www.comprasnet.gov.br. O Edital encontra-se dispo-
nibilizado sem onus, no site ou com onus no endereco: SAIN - Setor de Areas Isoladas Norte
- Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de Compras da
SUAG/SES, CEP 70770-200, Brasilia/DF.
ERICA NEGRYS OLIVEIRA CALDAS
Pregoeira"
1030,"PREGAO ELETRONICO POR SRP No 249/2018 - UASG 926119
Objeto: Aquisicao regular do medicamento CELECOXIBE e outros, em sistema de registro
de precos, conforme especificacoes e quantitativos constantes no Anexo I do Edital. Processo
no: 00060.00132223/2018-59. Total de 3 itens (ampla concorrencia e cota reservada as
ME/EPP). Valor Estimado: R$ 868.516,71. Edital e Cadastro das Propostas: a partir de
09/07/2018. Abertura das Propostas: 20/07/2018, as 9h00min, horario de Brasilia, no site
www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus
no endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco
""A"", 1 andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasil i a / D F.
PRISCILLA MOREIRA FALCAO FIGUEIREDO
Pregoeira"
1041,"PREGAO ELETRONICO POR SRP No 250/2018 - UASG 926119
Objeto: Aquisicao de material de consumo de SERINGA DESCARTAVEL 20 ML, ES-
TERIL em sistema de registro de precos para atender as necessidades da Secretaria de Saude
- DF, conforme especificacoes e quantitativos constantes no Anexo I do Edital. Processo no:
00060.00298108/2018-46. Total de 01 item (Ampla concorrencia). Valor Estimado: R$
3.930,6450. Edital e Cadastro das Propostas: a partir de 09/07/2018. Abertura das Propostas:
20/07/2018 as 09 horas, horario de Brasilia, no site www.comprasnet.gov.br. O Edital en-
contra-se disponibilizado sem onus, no site ou com onus no endereco: SAIN - Setor de Areas
Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de
Compras da SUAG/SES, CEP 70770-200, Brasilia/DF.
JULIANA ARAUJO E SOUZA
Pregoeira"
1052,"PREGAO ELETRONICO POR SRP No 251/2018 - UASG 926119
Objeto: Aquisicao regular do medicamento GALANTAMINA (DIDROBROMETO) e outros,
em sistema de registro de precos, conforme especificacoes e quantitativos constantes no
Anexo I do Edital. Processo no: 00060.00291426/2018-86. Total de 3 itens (ampla con-
correncia). Valor Estimado: R$ 91.685,7648. Edital e Cadastro das Propostas: a partir de
09/07/2018. Abertura das Propostas: 20/07/2018, as 9h30min, horario de Brasilia, no site
www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus
no endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco
""A"", 1 andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasil i a / D F.
PRISCILLA MOREIRA FALCAO FIGUEIREDO
Pregoeira"
1064,"AVISO DE REABERTURA
PREGAO ELETRONICO POR SRP No 203/2018 - UASG 926119
Objeto: Aquisicao de medicamentos nao padronizados, em sistema de registro de precos,
para atender as necessidades da Secretaria do Estado de Saude do Distrito Federal, conforme
especificacoes e quantitativos constantes no Anexo I do Edital. Processo no:
060.001373/2017. Total de 23 itens (ampla concorrencia, cota e exclusividade as ME/EPP).
Valor Estimado: R$ 2.781.046,29. Edital e Cadastro das Propostas: a partir de 10/07/2018.
Abertura das Propostas: 20/07/2018, as 9h00min, horario de Brasilia, no site www.com-
prasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus no
endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"",
1 andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasilia/D F.
PRISCILLA MOREIRA FALCAO FIGUEIREDO
Pregoeira"
1076,"AVISO DE ABERTURA
PREGAO ELETRONICO POR SRP No 252/2018 - UASG 926119
Objeto: Aquisicao de material de consumo de CONJUNTO PARA DRENAGEM ME-
DIASTINAL e outros em sistema de registro de precos para atender as necessidades da
Secretaria de Saude - DF, conforme especificacoes e quantitativos constantes no Anexo I do
Edital. Processo SEI no: 00060.00062667/2018-10. Total de 03 itens (Exclusivos ME/EPP).
Valor Estimado: R$ 30.761,37. Edital e Cadastro das Propostas: a partir de 10/07/2018.
Abertura das Propostas: 20/07/2018 as 14 horas, horario de Brasilia, no site www.com-
prasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus no
endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"",
1 andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasilia/D F.
JULIANA ARAUJO E SOUZA
Pregoeira"
1087,"AVISO DE LICITACAO
PREGAO ELETRONICO No 33/2018
PROCESSO: 052.002.214/2017. OBJETO: Aquisicao de material hospitalar para o IML e
APC, conforme especificacoes e condicoes estabelecidas no termo de referencia constante do
Anexo I do Edital. TIPO: Menor Preco. Valor estimado da licitacao: R$ 206.659,56 (du-
zentos e seis mil, seiscentos e cinquenta e nove reais e cinquenta e seis centavos). Fundo
Constitucional do Distrito Federal. Natureza de Despesa 3.3.90.30. Fonte 100. Programa de
Trabalho 28.845.0903.00NR.0053 - Manutencao da Policia Civil do Distrito Federal. Uni-
dade Orcamentaria: 73.901 - UASG 926015. Prazo de entrega: 30 (trinta) dias corridos. Data
limite do recebimento das propostas: 25 de julho de 2018, as 14h. O Edital, com todos seus
anexos, devera ser obtido no site www.comprasnet.gov.br ou www.pcdf.df.gov.br ou ainda na
Comissao Permanente de Licitacao, localizada no SPO, Conjunto A, Lote 23, Edificio da
Direcao Geral, 3o Andar, Complexo da PCDF, Brasilia-DF, nos dias uteis, das 12h as
18h30min, atraves de CD, o qual devera ser fornecido pelo interessado. Maiores informacoes
na CPL/PCDF fones: 3207-4071/4046.
Brasilia/DF, 09 de julho de 2018.
NAGELA CRISTIEN DO MONT
Pregoeira"
1098,"AVISO DE LICITACAO - COTA RESERVADA, REQUISITOS AMBIENTAIS
PREGAO ELETRONICO PE 125/2018
PROCESSO: 092.003697/2018. OBJETO: Registro de precos para aquisicao de pre-mol-
dados em concreto (aduela, bloco, excentrico, fundo, laje e tampa). VALOR ESTIMADO: R$
1.557.492,04; DOTACAO ORCAMENTARIA: UO: 22.202; PROGRAMA DE TRABA-
LHO: 17.122.6001.8517/6977; NATUREZA DE DESPESA: 339030; Codigo de Aplicacao:
12.403.402.200-0. FONTE DE RECURSO: Recursos Proprios, CODIGO: 11.101.000.000-3.
ENTREGA: 30/45 dias. VIGENCIA: 12 meses. ABERTURA: 24/07/2018, as 08h30min no
site www.comprasnet.gov.br (UASG: 974200). INFORMACOES: O edital e seus anexos
encontram-se disponiveis no site: www.caesb.df.gov.br - menu Licitacoes, a partir do dia
10/07/2018. Fone: (61) 3213- 7429, E-mail: licitacao@caesb.df.gov.br.
JULIO CESAR SEGURADO COELHO
Pregoeiro"
1110,"AVISO DE LICITACAO - COTA RESERVADA
PREGAO ELETRONICO PE No 127/2018
PROCESSO: 092.001469/2018. OBJETO: Aquisicao de agitadores magneticos com aque-
cimento, medidores de cloro portatil, buretas digitais e medidores de pH digital de bancada.
VALOR ESTIMADO: R$ 88.459,08; DOTACAO ORCAMENTARIA: UO: 22.202; PRO-
GRAMA DE TRABALHO: 17.512.6210.7006/6033; NATUREZA DE DESPESA: 449051;
Codigo de Aplicacao: 22.206.012.021-5. FONTE DE RECURSO: Recursos Proprios de
Investimentos - REPI, CODIGO 21.101.100.000-6. ENTREGA: 60 dias. ABERTURA:
23/07/2018, as 09 horas no site www.comprasnet.gov.br (UASG: 974200). INFORMACOES:
O edital e seus anexos encontram-se disponiveis no site: www.caesb.df.gov.br - menu Li-
citacoes,  a partir  do dia  10/07/2018.  Fone: (61)  3213-7122, E-mail:  licita-
c a o @ c a e s b . d f . g o v. b r.
ELISA TEREZINHA HAMMES
Pregoeira
SERVICO DE LIMPEZA URBANA DO DISTRITO FEDERAL"
1120,"AVISO DE LICITACAO
PREGAO ELETRONICO No 16/2018
Objeto: Contratacao de empresa especializada na Elaborar e implantar Programa de Edu-
cacao Ambiental (PEA) para garantir a protecao ambiental de areas de fragilidade ambiental
e a salubridade e seguranca dos moradores do Setor Habitacional Sol Nascente em seus tres
trechos por meio de sensibilizacao e disponibilizacao de informacoes tecnicas que ampliem
a consciencia ambiental da populacao envolvida nas acoes de regulacao fundiaria, em
atendimento as necessidades da Companhia de Desenvolvimento Habitacional do Distrito
Federal - CODHAB/DF, conforme especificacoes e condicoes estabelecidas no Edital. Data
de abertura: 10h00min do dia 19 de julho de 2018. O respectivo edital podera ser retirado no
endereco www.comprasnet.gov.br e www.codhab.df.gov.br. Processo: 00392.00005150/2018-
26. Informacoes referentes ao certame por meio do site ou por telefone: (61) 3214.1830.
Brasilia/DF, 06 de julho de 2018
CLAYLTON ARAGAO
Presidente da Comissao"
