dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,nome,matricula,cargo_efetivo,matricula_SIAPE,cargo_comissionado,simbolo,IOB
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR SIMONE LACERDA SANTOS, Enfermeira, matricula 183.839-3, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Enfermagem, da Gerencia do Centro de Saude n 04, da Diretoria de Atencao a Saude, da Coordenacao Geral de Saude da Candangolandia, Nucleo Bandeirante, Riacho Fundo e Park Way, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia do Centro de Saude n 04, da Diretoria de Atencao a Saude, da Coordenacao Geral de Saude da Candangolandia, Nucleo Bandeirante, Riacho Fundo e Park Way, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,SIMONE LACERDA SANTOS,183.839-3,Enfermeira,,Chefe do Nucleo de Enfermagem,DFG-07,O B-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR PEDRO HENRIQUE DUARTE BARBOSA, Psicologo, matricula 1.434.656-7, para exercer o Cargo em Comissao, Simbolo DFG-07, de Supervisor de Emergencia, da Gerencia de Emergencia, da Diretoria de Atencao a Saude, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Emergencia, da Diretoria de Atencao a Saude, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,PEDRO HENRIQUE DUARTE BARBOSA,1.434.656-7,Psicologo,,Supervisor de Emergencia,DFG-07,O B-nome I-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR MARGA VILANI POTI DE SOUZA SILVA, Carreira Medica (Ortopedia e Traumatologia), matologia), matricula 137.583-0, para exercer o Cargo em Comissao, Simbolo DFG-07, de Supervisor de Emergencia, da Gerencia de Emergencia, da Diretoria de Atencao a Saude, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Emergencia, da Diretoria de Atencao a Saude, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal.,MARGA VILANI POTI DE SOUZA SILVA,137.583-0,Carreira Medica (Ortopedia e Traumatologia) matologia),,Supervisor de Emergencia,DFG-07,O B-nome I-nome I-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR VITOR DE OLIVEIRA REZENDE, Tecnico Administrativo, matricula 151.643-4, para exercer o Cargo em Comissao, Simbolo DFA-07, de Assessor Tecnico, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,VITOR DE OLIVEIRA REZENDE,151.643-4,Tecnico Administrativo,,Assessor Tecnico,DFA-07,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR ELISANDRA GOMES SILVA para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Apoio Operacional, da Gerencia do Centro de Saude no 09, da Diretoria Regional de Atencao Primaria a Saude, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria secretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia do Centro de Saude no 09, da Diretoria Regional de Atencao Primaria a Saude, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria secretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,ELISANDRA GOMES SILVA,,,,Chefe do Nucleo de Apoio Operacional,DFG-07,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR HIANDRA MOTA DE LIMA, Enfermeira, matricula 1.439.551-7, para exercer o Cargo em Comissao, Simbolo DFG-09, de Chefe do Nucleo de CME e Centro Cirurgico/Centro Obstetrico, da Gerencia de Enfermagem, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Enfermagem, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,HIANDRA MOTA DE LIMA,1.439.551-7,Enfermeira,,Chefe do Nucleo de CME e Centro Cirurgico/Centro Obstetrico,DFG-09,O B-nome I-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR DANIELA SANTOS BORGES, Carreira Medica (Familia e Comunidade), matricula 174.242-6, para exercer o Cargo em Comissao, Simbolo DFG-09, de Chefe do Nucleo de Planejamento e Producao do Conhecimento em Praticas Integrativas em Saude, da Gerencia de Praticas Integrativas em Saude, da Diretoria de Ciclos de Vida e Praticas Integrativas em Saude, da Subsecretaria de Atencao Primaria a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Praticas Integrativas em Saude, da Diretoria de Ciclos de Vida e Praticas Integrativas em Saude, da Subsecretaria de Atencao Primaria a Saude",Secretaria de Estado de Saude do Distrito Federal,DANIELA SANTOS BORGES,174.242-6,Carreira Medica (Familia e Comunidade),,Chefe do Nucleo de Planejamento e Producao do Conhecimento em Praticas Integrativas em Saude,DFG-09,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR KARLA REZENDE MARANHAO, para exercer o Cargo em Comissao, Simbolo DFG-07, de Supervisor de Enfermagem, da Gerencia de Enfermagem, da Diretoria de Atencao a Saude, da Diretoria Geral do Hospital de Base do Distrito Federal, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Enfermagem, da Diretoria de Atencao a Saude, da Diretoria Geral do Hospital de Base do Distrito Federal, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,KARLA REZENDE MARANHAO,,,,Supervisor de Enfermagem,DFG-07,O B-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR MARIA TRINDADE LUIZ MAGALHAES, Auxiliar de Enfermagem, matricula 124.782-4, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Matricula tricula e Paciente, da Gerencia de Regulacao, Controle e Avaliacao, da Diretoria de Atencao a Saude, da Diretoria Geral do Hospital de Base do Distrito Federal, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal","Gerencia de Regulacao, Controle e Avaliacao, da Diretoria de Atencao a Saude, da Diretoria Geral do Hospital de Base do Distrito Federal, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,MARIA TRINDADE LUIZ MAGALHAES,124.782-4,Auxiliar de Enfermagem,,Chefe do Nucleo de Matricula tricula e Paciente,DFG-07,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR ALESSANDRA HILBERT SANDRINI, Carreira Medica (Ortopedia e Traumatologia), logia), matricula 142.716-4, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe da Unidade de Traumatologia e Ortopedia, da Gerencia de Medicina Cirurgica, da Diretoria de Atencao a Saude, da Diretoria Geral do Hospital de Base do Distrito Federal, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Medicina Cirurgica, da Diretoria de Atencao a Saude, da Diretoria Geral do Hospital de Base do Distrito Federal, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,ALESSANDRA HILBERT SANDRINI,142.716-4,Carreira Medica (Ortopedia e Traumatologia) logia),,Chefe da Unidade de Traumatologia e Ortopedia,DFG-07,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR ANTONIO INACIO DOS SANTOS, matricula 51.649-X, para exercer o Cargo em Comissao, Simbolo DFA-08, de Assessor Tecnico, da Assessoria Juridico-Legislativa, da Secretaria de Estado de Educacao do Distrito Federal.",Assessoria Juridico-Legislativa,Secretaria de Estado de Educacao do Distrito Federal,ANTONIO INACIO DOS SANTOS,51.649-X,,,Assessor Tecnico,DFA-08,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR IRACI DA SILVA MARTINS, matricula 39.665-6, para exercer o Cargo em Comissao, sao, Simbolo DFA-10, de Assessor Tecnico, da Assessoria Juridico-Legislativa, da Secretaria de Estado de Educacao do Distrito Federal.",Assessoria Juridico-Legislativa,Secretaria de Estado de Educacao do Distrito Federal,IRACI DA SILVA MARTINS,39.665-6,,,Assessor Tecnico,DFA-10,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR CLAUDIA RAMOS DIAS, Professor, matricula 206.854-0, para exercer o Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia Regional de Gestao de Pessoas Ceilandia, Ceilandia, da Coordenacao de Unidades Regionais de Gestao de Pessoas, da Subsecretaria de Gestao dos Profissionais da Educacao, da Secretaria de Estado de Educacao do Distrito Federal.","Gerencia Regional de Gestao de Pessoas Ceilandia, Ceilandia, da Coordenacao de Unidades Regionais de Gestao de Pessoas, da Subsecretaria de Gestao dos Profissionais da Educacao",Secretaria de Estado de Educacao do Distrito Federal,CLAUDIA RAMOS DIAS,206.854-0,Professor,,Gerente,DFG-14,O B-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR MOISES AHMAD YOUSEF para exercer o Cargo em Comissao, Simbolo DFA-14, de Assessor, da Assessoria Especial de Comunicacao Social, da Secretaria de Estado de Educacao do Distrito Federal.",Assessoria Especial de Comunicacao Social,Secretaria de Estado de Educacao do Distrito Federal.,MOISES AHMAD YOUSEF,,,,Assessor,DFA-14,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
62_180.4.9.2012,180,4.9.2012,Ato_Nomeacao_Comissionado,"NOMEAR MARCOS TRIGOSO CHAVARELLI, Tecnico de Gestao Educacional, matricula 209.457-6, para exercer o Cargo em Comissao, Simbolo DFA-12, de Assessor, da Coordenacao de Unidades Regionais de Gestao de Pessoas, da Subsecretaria de Gestao dos Profissionais da Educacao, da Secretaria de Estado de Educacao do Distrito Federal.","Coordenacao de Unidades Regionais de Gestao de Pessoas, da Subsecretaria de Gestao dos Profissionais da Educacao",Secretaria de Estado de Educacao do Distrito Federal,MARCOS TRIGOSO CHAVARELLI,209.457-6,Tecnico de Gestao Educacional,,Assessor,DFA-12,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
